,COMBINED_C,WC2_0_BIO_10M_01,WC2_0_BIO_10M_04,WC2_0_BIO_10M_06,WC2_0_BIO_10M_11,WC2_0_BIO_10M_13,WC2_0_BIO_10M_16,PREDSEQ,MIN_INT,MAX_INT,PREDINT_WIDTH
270,40.0,-1.3451354429125792,1241.6514052915613,-26.126750946044922,-17.320250193277992,89.0,221.0,0.13185610008240464,-1.0529741048812868,1.344442367553711,2.3974164724349976
271,75.0,6.2285936673482265,831.1640364912674,-11.827750205993652,-4.018791735172272,65.0,181.0,0.5737729960562621,-1.129263639450073,0.9873952269554143,2.116658866405487
272,38.0,0.6037499730785689,802.3292400642406,-15.791500091552734,-8.751583298047384,61.0,171.0,0.07138723122956248,-1.0529741048812868,1.344442367553711,2.3974164724349976
275,24.0,1.29367708414793,969.9030287438595,-19.522499084472656,-11.109291553497314,53.0,148.0,-0.3197731721855865,-1.0529741048812868,1.334081506168806,2.387055611050093
278,0.0,-1.050968666871389,877.224616041477,-18.671749114990234,-11.596166372299194,83.0,226.0,-0.2588905968856673,-1.0529741048812868,1.334081506168806,2.387055611050093
279,80.0,-0.9795728822549179,879.3126175698145,-19.2504997253418,-11.651208241780601,72.0,201.0,0.4676860103219775,-1.0930261105298995,1.304762125015259,2.3977882355451587
284,33.0,-0.876635457078616,911.0386528844713,-19.97075080871582,-12.05287504196167,83.0,228.0,-0.14660073799933057,-1.0529741048812868,1.334081506168806,2.387055611050093
285,0.0,-2.264510462681452,933.7743113221447,-20.63500022888184,-13.55695867538452,78.0,214.0,-0.2565538836801536,-1.0529741048812868,1.334081506168806,2.387055611050093
286,129.0,3.046656289603561,738.4183809495297,-13.264249801635742,-5.868458251158398,109.0,289.0,1.4443014865582544,-0.5536550304975885,2.29885196685791,2.8525069973554986
289,23.0,-1.2740000548462072,1159.5271380909046,-23.98624992370605,-15.90204175313314,90.0,223.0,-0.24269800228307378,-1.0529741048812868,1.3395209583958811,2.3924950632771678
290,62.0,2.125843695054451,926.9189878269967,-17.909250259399414,-9.653000086545942,79.0,217.0,-0.14658950056548253,-1.0529741048812868,1.344442367553711,2.3974164724349976
291,7.0,2.0649791558583583,1057.5875186576284,-19.322750091552734,-11.27829166253408,81.0,216.0,-0.2608447740464018,-1.0529741048812868,1.334081506168806,2.387055611050093
292,154.0,9.115242640177408,449.0498079544319,-0.450886070728302,4.11717301607132,462.0,1326.0,3.4730171473639952,-3.932739734649658,9.062826156616213,12.995565891265871
295,1.0,0.7437499649822711,1099.2975093567604,-21.57999992370605,-13.178875128428139,85.0,220.0,-0.22249754352089687,-1.0529741048812868,1.334081506168806,2.387055611050093
296,2.0,0.856541633605957,793.8211783158201,-14.788000106811525,-8.699125051498411,180.0,523.0,-0.11043200084496431,-1.0529741048812868,1.6291433930397048,2.6821174979209914
297,0.0,-0.49947922800978006,1039.479123163786,-20.613750457763672,-12.973416805267336,121.0,305.0,-0.06929776538734041,-1.0529741048812868,1.5239049196243293,2.576879024505616
298,0.0,-0.6947187383969631,1386.5334141704368,-28.240249633789066,-18.500708421071366,75.0,188.0,-0.23344823252899646,-1.0529741048812868,1.334081506168806,2.387055611050093
299,0.0,2.5992811471223836,778.1853034594153,-14.616250038146973,-7.082458436489105,65.0,190.0,-0.3814714521856658,-1.0529741048812868,1.309686639119346,2.3626607440006326
300,41.0,0.9511770724008479,709.5131982953675,-13.982500076293945,-7.686666687329611,86.0,249.0,-0.2744359832834864,-1.0529741048812868,0.8312092216230136,1.8841833265043004
301,138.0,2.695656233777603,919.650958910919,-17.056249618530273,-9.121874948342644,64.0,174.0,1.057711192941479,-0.813949384064581,2.2747023548829652,3.0886517389475463
304,16.0,-0.423072981337706,844.6559040957674,-17.249000549316403,-10.864250183105467,89.0,248.0,-0.21807212265118592,-1.0529741048812868,1.334081506168806,2.387055611050093
305,55.0,-0.22573954363664,869.6086848452919,-17.89175033569336,-10.873791654904682,103.0,274.0,0.07927617610292732,-1.0529741048812868,1.953208273347363,3.00618237822865
309,57.0,-2.319885442654292,985.1703367719914,-21.506999969482425,-14.389708280563354,83.0,214.0,-0.024304319949349604,-1.0529741048812868,1.3395209583958811,2.3924950632771678
313,126.0,0.7937500042219959,819.1913346439783,-16.917499542236328,-9.251833260059355,103.0,277.0,1.4609622824841044,-1.0529741048812868,2.29885196685791,3.3518260717391968
314,60.0,4.411645895491044,691.846588204697,-10.515749931335447,-3.975916638970375,178.0,469.0,0.17474504982153907,-0.7314969244295806,1.2222347701858411,1.9537316946154217
317,56.0,-0.663645828763644,1369.2480442243152,-28.14550018310547,-18.327833334604897,79.0,195.0,0.03992904820801436,-1.0529741048812868,1.3395209583958811,2.3924950632771678
320,0.0,-0.019031256437302,973.2566188119354,-19.135499954223636,-11.582083463668823,120.0,308.0,-0.05704240669135654,-1.0529741048812868,1.5239049196243293,2.576879024505616
321,86.0,1.839999961821983,738.5408618561587,-12.546750068664553,-6.935291717449825,139.0,398.0,0.6375863508994232,-1.0529741048812868,1.8538911372423186,2.9068652421236054
322,2.0,3.1193229729930563,744.4275481472273,-12.38249969482422,-5.955000003178913,62.0,176.0,-0.33879134927138527,-1.0529741048812868,1.309686639119346,2.3626607440006326
323,27.0,3.8058540833493084,826.3746098950747,-14.923999786376953,-6.556958278020222,61.0,157.0,-0.5569474567505506,-1.0529741048812868,1.3395209583958811,2.3924950632771678
324,96.0,0.7902916409075259,934.7158177404629,-18.552499771118164,-10.934749921162926,69.0,192.0,0.7856421214834831,-1.0529741048812868,1.6291389465332031,2.6821130514144897
325,396.0,1.7220207713544369,648.8650403984001,-11.50450038909912,-5.9211251735687265,192.0,533.0,1.0997485653026722,-0.7441472202539446,5.7606592117436275,6.504806431997572
326,44.0,-1.1150833209976552,1129.9558459230707,-23.306249618530273,-15.692750136057533,67.0,176.0,0.22520284280128422,-1.0529741048812868,1.3395209583958811,2.3924950632771678
330,297.0,8.598625800261892,544.6482601679725,-3.3852243423461914,2.274802019198736,289.0,789.0,1.5961280445526551,-2.537135362625122,6.360610008239746,8.897745370864868
331,22.0,-3.0058438231547684,930.5944760749059,-20.70475006103516,-14.06833346684774,81.0,218.0,-0.30309906008114407,-1.0529741048812868,1.334081506168806,2.387055611050093
332,13.0,-3.176020820935567,930.3709278025873,-20.74324989318848,-14.198583285013836,85.0,223.0,-0.22249754352089687,-1.0529741048812868,1.334081506168806,2.387055611050093
333,115.0,4.175718729694683,856.2422176425708,-15.257749557495115,-6.57974996169408,82.0,219.0,1.4713878616041534,-0.5167947420789055,2.29885196685791,2.8156467089368156
334,25.0,2.45043754123617,852.0208165825114,-15.501999855041506,-7.974958171447117,92.0,241.0,-0.29082329867836965,-1.0529741048812868,1.334081506168806,2.387055611050093
337,91.0,0.465791647632917,900.1497621737469,-19.26725006103516,-10.929916739463806,77.0,212.0,0.9215887788537726,-1.0529741048812868,1.5149649381637573,2.567939043045044
339,0.0,4.165989617506663,824.5325890147097,-14.197250366210938,-6.196499983469645,77.0,203.0,-0.308708679216266,-1.0529741048812868,1.334081506168806,2.387055611050093
340,74.0,0.481260484084487,730.1404980701378,-13.880499839782715,-8.040208299954733,119.0,339.0,0.17758558601729216,-1.0529741048812868,1.3877336978912351,2.440707802772522
341,47.0,-1.3748749047517779,894.5456527823047,-19.593999862670895,-12.160249869028725,76.0,213.0,0.10840353947902288,-1.0529741048812868,1.3395209583958811,2.3924950632771678
342,12.0,0.818687463800112,1002.5719393858622,-20.5674991607666,-12.265958309173586,52.0,149.0,-0.24427005368713697,-1.0529741048812868,1.334081506168806,2.387055611050093
343,122.0,3.2790936927000685,787.228195763781,-14.453249931335447,-6.5723333954811105,74.0,213.0,1.5532397404945522,-0.2280766778994762,2.29885196685791,2.5269286447573864
344,42.0,0.24011462430159197,979.8795596880861,-18.809749603271484,-11.400333404541016,117.0,298.0,0.16291341179307575,-1.0529741048812868,1.9710867404937742,3.024060845375061
345,132.0,4.926968713601429,893.8770602002589,-15.108750343322756,-6.495250066121418,67.0,178.0,1.222383458782409,-0.599454164505005,2.29885196685791,2.898306131362915
346,113.0,-0.646250044306119,1363.8378713695806,-27.95000076293945,-18.492916901906327,102.0,249.0,1.270584987011946,-0.9394373624933514,2.29885196685791,3.238289329351262
348,163.0,2.2238541959474483,708.9857175570747,-13.286999702453613,-6.347541511058807,94.0,279.0,0.7196103109585826,-1.0529741048812868,2.2747023548829652,3.327676459764252
350,5.0,-0.9507499734560649,1380.9418143632342,-28.578750610351566,-18.819749991099037,94.0,228.0,-0.16194802212460047,-1.0529741048812868,1.334081506168806,2.387055611050093
351,40.0,5.454020817453664,853.7222605883984,-13.306249618530273,-5.252458296716212,54.0,141.0,0.46014288909641293,-1.048171997070313,1.344442367553711,2.392614364624024
352,27.0,-1.7649478912353518,1053.160857622526,-22.27574920654297,-14.978208303451538,70.0,185.0,-0.3966223875448294,-1.0529741048812868,1.334081506168806,2.387055611050093
354,104.0,2.503406318991134,835.9538325742828,-16.287500381469727,-8.159458294510841,56.0,154.0,0.856780785463571,-0.8075618052086808,1.5864968717098238,2.3940586769185046
356,36.0,-0.534312417109807,1197.0136500329643,-24.15850067138672,-15.560166756312054,115.0,285.0,0.0717982849194948,-1.0529741048812868,1.9710867404937742,3.024060845375061
359,68.0,0.09023958087588399,860.2585207464525,-16.326749801635742,-10.061416625976564,106.0,279.0,0.18644742206051404,-1.0529741048812868,1.344442367553711,2.3974164724349976
360,107.0,8.654261464253068,519.30602309157,-2.004545450210571,2.696666695177555,227.0,619.0,1.1811599598085452,-0.10986271500587501,3.4999883294105567,3.609851044416432
362,0.0,1.103541664779186,1144.6057751161304,-21.553749084472656,-13.5440833568573,83.0,212.0,-0.24012498754489217,-1.0529741048812868,1.334081506168806,2.387055611050093
363,25.0,0.731562539935112,908.127479671156,-18.521499633789066,-10.75316651662191,62.0,174.0,-0.33772120743526785,-1.0529741048812868,1.334081506168806,2.387055611050093
365,84.0,4.186020828162629,750.3085448229095,-11.480999946594238,-4.847500078380109,65.0,188.0,0.6605849115796326,-0.813949384064581,1.304762125015259,2.11871150907984
366,5.0,0.483437431044877,863.6735719497577,-16.606250762939453,-9.683125257492064,97.0,261.0,-0.17393974062811712,-1.0529741048812868,1.334081506168806,2.387055611050093
367,28.0,-1.5881459030012288,1227.2047839591735,-25.75149917602539,-17.456916650136314,72.0,183.0,-0.3841539473959332,-1.0529741048812868,1.334081506168806,2.387055611050093
370,63.0,2.087427074710528,729.9886649649914,-14.109749794006348,-6.801333387692768,56.0,153.0,-0.22177928877828115,-1.0529741048812868,1.334081506168806,2.387055611050093
371,33.0,-1.5861876259247458,1385.2509130962385,-29.17700004577637,-19.524875164031986,100.0,244.0,-0.1458330976234619,-1.0529741048812868,1.3201548001208714,2.373128905002158
372,106.0,-0.09085422754287699,1080.0768847203794,-21.31450080871582,-13.256625016530357,117.0,292.0,1.1397722846471434,-1.0529741048812868,2.1638822555541988,3.216856360435486
374,5.0,-1.164583345254262,878.3564257813555,-19.25874900817871,-11.773375034332275,76.0,208.0,-0.28507820096621705,-1.0529741048812868,1.334081506168806,2.387055611050093
375,30.0,1.957645709315936,857.858942739516,-16.324750900268555,-8.547208607196808,97.0,266.0,-0.2883095913222622,-1.0529741048812868,1.3395209583958811,2.3924950632771678
376,4.0,-0.797916740179062,891.9866898206279,-17.55525016784668,-11.026333332061768,120.0,309.0,-0.07667162884597382,-1.0529741048812868,1.5239049196243293,2.576879024505616
377,76.0,-1.12882295375069,1024.611541210023,-21.92275047302246,-14.009791771570839,79.0,203.0,0.42934579329418443,-1.0529741048812868,1.3201548001208714,2.373128905002158
378,135.0,2.288020886480808,752.7360878300811,-12.857250213623047,-6.715625022848448,160.0,465.0,0.9895875954773194,-0.7120641547737824,2.29885196685791,3.0109161216316926
379,57.0,-0.273104153573513,897.2413117494208,-18.964250564575195,-11.381250023841858,73.0,204.0,0.05293653170058984,-1.0529741048812868,1.334081506168806,2.387055611050093
380,32.0,1.2552708288033798,753.9563188219976,-14.630999565124512,-7.925083249807358,73.0,199.0,-0.3318143197387849,-1.0529741048812868,1.1565982183414802,2.2095723232227673
382,2.0,4.122020848095417,650.8840824785752,-9.828249931335447,-3.6300832927227016,288.0,810.0,0.30811598172132093,-1.2081525236368182,1.5239049196243293,2.7320574432611475
385,64.0,0.058020835121473,837.941725873947,-17.217750549316403,-10.2982501188914,67.0,189.0,0.04690662049610076,-1.0529741048812868,1.344442367553711,2.3974164724349976
389,36.0,0.600760433201989,976.7956026482103,-18.686750411987305,-11.15320841471354,108.0,282.0,0.04318235673375318,-1.0529741048812868,1.344442367553711,2.3974164724349976
390,105.0,0.317604246493526,891.6630111506206,-17.238500595092773,-10.312124967575071,90.0,244.0,1.1003657187233025,-1.0529741048812868,2.130086421966553,3.1830605268478402
391,112.0,4.3027708282073345,614.3384075318846,-7.948249816894531,-2.570999960104624,293.0,786.0,0.8385490045087249,0.09315382908098427,1.9800072908401491,1.8868534617591648
392,86.0,1.168145848748585,645.1766528621467,-12.349749565124512,-6.201958194375037,196.0,581.0,0.4052114985117784,-1.0529741048812868,1.7243591547012331,2.77733325958252
395,51.0,2.052322910167277,731.3346948503549,-13.732250213623047,-6.732833375533423,106.0,299.0,-0.04989387602352943,-1.0529741048812868,1.962594468599229,3.0155685734805155
396,50.0,1.7508645985896392,804.4856216385742,-16.17650032043457,-8.422666809211174,52.0,142.0,0.2068083045654547,-1.0529741048812868,1.3395209583958811,2.3924950632771678
400,136.0,-1.1470209260781608,1428.9860396464096,-29.697250366210934,-19.77587525049845,99.0,241.0,1.306687359203669,-0.9394373624933514,2.29885196685791,3.238289329351262
401,153.0,8.7776689697057,423.91330415008593,0.213725492358208,4.083551235496998,472.0,1337.0,2.731145753677751,-3.932739734649658,9.062826156616213,12.995565891265871
405,167.0,-0.351260482644041,824.4861723937041,-17.863250732421875,-10.346833507219948,94.0,259.0,1.3594492892419079,-1.0529741048812868,2.29885196685791,3.3518260717391968
406,0.0,-2.279447893301646,956.1079725776206,-21.135749816894528,-13.944166580835976,77.0,212.0,-0.24807415720405807,-1.0529741048812868,1.334081506168806,2.387055611050093
410,122.0,1.439979170759519,1014.8316830792007,-18.296499252319336,-11.129749894142153,88.0,229.0,1.3897602289570021,-1.0529741048812868,2.29885196685791,3.3518260717391968
413,35.0,1.091218824187915,1027.4941438324452,-19.215999603271484,-11.604958295822144,90.0,236.0,-0.07482710232297084,-1.0529741048812868,1.334081506168806,2.387055611050093
414,4.0,-1.839916673799356,1375.953707155771,-28.91699981689453,-19.303625106811523,94.0,232.0,-0.18682691727460773,-1.0529741048812868,1.334081506168806,2.387055611050093
415,11.0,3.7614373962084446,804.5090397643975,-14.568750381469727,-6.185541848341623,78.0,220.0,-0.32089182198146066,-1.0529741048812868,1.334081506168806,2.387055611050093
416,102.0,1.7924480140209198,821.3970013146892,-15.066249847412108,-8.249583264191946,130.0,368.0,0.812692236795945,-1.0529741048812868,2.1638822555541988,3.216856360435486
418,98.0,0.430572955558697,944.5881343609288,-19.77524948120117,-11.568874835968018,62.0,176.0,0.7763811861983648,-0.813949384064581,1.6291389465332031,2.443088330597784
420,49.0,-2.527687524755796,987.4468840815443,-21.071250915527344,-14.625208298365276,71.0,203.0,0.14305280502437756,-1.0529741048812868,1.334081506168806,2.387055611050093
422,34.0,-1.81889587144057,1297.7517484846271,-27.62700080871582,-18.233166853586837,93.0,231.0,-0.05683466921542165,-1.0529741048812868,1.334081506168806,2.387055611050093
423,88.0,-2.08864589035511,965.8888930152513,-20.984500885009766,-13.849666833877563,72.0,206.0,0.9779123641198563,-1.0529741048812868,1.304762125015259,2.357736229896546
424,0.0,0.29110428194204996,1112.0986501934296,-21.573249816894528,-13.491958379745483,87.0,212.0,-0.24614522836875694,-1.0529741048812868,1.334081506168806,2.387055611050093
427,87.0,0.270364660769701,882.8305290633816,-16.782249450683597,-10.185458342234293,96.0,258.0,0.8217646076257418,-1.0529741048812868,1.4622700830926245,2.515244187973911
428,261.0,5.578856275416911,486.3420799543279,-3.671808481216431,0.27703895171483395,365.0,1000.0,3.33575197017822,-1.405288219451904,6.5543036460876465,7.959591865539551
431,145.0,5.027427124480408,517.0297238914371,-5.065750122070313,-0.570124963919322,397.0,1086.0,1.4589589962994112,-3.5243654251098633,6.5543036460876465,10.07866907119751
432,0.0,-3.157072850813468,934.3917734733812,-20.92474937438965,-14.25179123878479,83.0,221.0,-0.2294467636537413,-1.0529741048812868,1.334081506168806,2.387055611050093
434,16.0,0.24011462430159197,979.8795596880861,-18.809749603271484,-11.400333404541016,117.0,298.0,-0.044499911076704354,-1.0529741048812868,1.7586753755807902,2.8116494804620773
436,186.0,4.5881843119859695,557.646507360492,-6.209677219390869,-1.6422287225723269,219.0,586.0,0.35794395901464177,-1.5208480661745114,3.3727092742919917,4.893557340466503
437,252.0,2.351593804856142,611.8752663986396,-10.136249542236328,-4.458916564782459,276.0,811.0,0.6046195137953676,-1.079299926757813,1.7797493473831418,2.859049274140955
439,25.0,4.712012588977814,610.522009828316,-7.709749221801758,-2.552228450775146,330.0,963.0,0.6699097239288698,-0.8572525783629391,1.5239049196243293,2.3811574979872683
440,103.0,-1.5213229159514108,842.9994731575405,-18.451250076293945,-11.57216660181681,84.0,232.0,0.9651686673000557,-1.0529741048812868,2.130086421966553,3.1830605268478402
441,0.0,1.918104206522306,785.5141003575222,-14.093000411987305,-7.54237505296866,173.0,502.0,-0.1148967942919834,-1.0529741048812868,1.8538911372423186,2.9068652421236054
442,6.0,0.40530216942230896,688.72551251398,-13.73824977874756,-7.770249823729197,105.0,305.0,-0.15407817261588697,-1.0529741048812868,1.5239049196243293,2.576879024505616
